comparison,start,end_exclusive,length,owner,writer_category,classification,before_sha256,after_sha256
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0550A,00C05510,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,d1e38bbcd895402cc8d98d1cf9627e3e93d10cf8203ce8e26054b843b73bac00
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05512,00C05515,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,68e6e7f89e6546f25619a95e421580f29aed868ea91bd35976917852def2a92d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05517,00C0551D,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,de491ffc59aaf12307311ff5541aa7fba0615f61fe97207cd2cac14be0799673
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0551F,00C05520,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,dc0e9c3658a1a3ed1ec94274d8b19925c93e1abb7ddba294923ad9bde30f8cb8
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05522,00C05528,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,dd439f2249c221307b43934e5e6a1710a50d5b6f23754834dad45ee0f95aa2da
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0552A,00C0552E,4,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ad95131bc0b799c0b1af477fb14fcf26a6a9f76079e48bf090acb7e8367bfd0e,e3468ac666557a29f6ba79aaf135ee64d9779fdad2aa714bd68f8522f6381848
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0552F,00C05534,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,57e848979e98b769bbc315406349ec7134a486fdd81bfd6e5a7ec2f9528aebbe
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05536,00C05540,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,dbf424d8a1df40562e8cd0fe8abcf4aad93c303883fa5057e36ff6a525ff9878
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05541,00C05548,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,8d34de02b782d34021059fe6c9cead1c1681107e139c6ae382b02c0355f68faa
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05549,00C0554A,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,dc0e9c3658a1a3ed1ec94274d8b19925c93e1abb7ddba294923ad9bde30f8cb8
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0554B,00C05550,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,57e848979e98b769bbc315406349ec7134a486fdd81bfd6e5a7ec2f9528aebbe
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05551,00C05555,4,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ad95131bc0b799c0b1af477fb14fcf26a6a9f76079e48bf090acb7e8367bfd0e,f89fefa6feb19cf97a060d2119452c3ea13dbd89191d7f00778492a8511ba11d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05557,00C05560,9,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,71e232cc415bd8287fbb8bf93937d2bab92359c70ca6694f2804effffffa8c68,277869aac92a90f38e5ffc02c37eec7f1e2d9ad1838b4fec7b6e1313a9565de4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05561,00C05568,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,8d34de02b782d34021059fe6c9cead1c1681107e139c6ae382b02c0355f68faa
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05569,00C0556A,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,dc0e9c3658a1a3ed1ec94274d8b19925c93e1abb7ddba294923ad9bde30f8cb8
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0556B,00C05570,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,57e848979e98b769bbc315406349ec7134a486fdd81bfd6e5a7ec2f9528aebbe
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05571,00C05576,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,57e71786241dee504fea7b54fa784942188cca9ed2890eb38a8e580546fd9814
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05577,00C05579,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,59cee1525d826e6337dd015e6e849bff311e2fb07130be1b37f9df1ff99942e5
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0557A,00C0557D,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,9438b9d9b545635be95cf9299e6331aee59f374861f8dec8e43b610cb2c3e2a4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0557F,00C05580,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,dc0e9c3658a1a3ed1ec94274d8b19925c93e1abb7ddba294923ad9bde30f8cb8
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05581,00C05588,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,8d34de02b782d34021059fe6c9cead1c1681107e139c6ae382b02c0355f68faa
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05589,00C0558A,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,dc0e9c3658a1a3ed1ec94274d8b19925c93e1abb7ddba294923ad9bde30f8cb8
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0558B,00C05590,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,57e848979e98b769bbc315406349ec7134a486fdd81bfd6e5a7ec2f9528aebbe
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05591,00C05595,4,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ad95131bc0b799c0b1af477fb14fcf26a6a9f76079e48bf090acb7e8367bfd0e,f89fefa6feb19cf97a060d2119452c3ea13dbd89191d7f00778492a8511ba11d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05597,00C0559D,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,de491ffc59aaf12307311ff5541aa7fba0615f61fe97207cd2cac14be0799673
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0559F,00C055A1,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,59cee1525d826e6337dd015e6e849bff311e2fb07130be1b37f9df1ff99942e5
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055A3,00C055A5,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055A6,00C055AD,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,80613aedd1b21cadcf5e249c13d7db18956ab5ba409df6ae7c3bc6104eff2aaa
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055AF,00C055B8,9,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,71e232cc415bd8287fbb8bf93937d2bab92359c70ca6694f2804effffffa8c68,69e9571661846baf5e5167e215d7e7e852e958c743cdf7a78194682161c712dc
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055BB,00C055C1,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,c4faf390abf0d53bd9b3f61cb193382eaf678c66c3c7e926195dc6255b443aea
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055C3,00C055C5,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055C6,00C055C9,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055CB,00C055D0,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,7bbcbd63a806a061ba544ad90851ad30493094b5e61be803b475989d51debb09
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055D3,00C055DD,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,c7e4727a9187bdaca84ddd15d3637448e9438c543265af1b1c5fb0eb598ecae9
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055DF,00C055E1,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055E3,00C055E5,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055E6,00C055E9,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055EB,00C055F0,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,7bbcbd63a806a061ba544ad90851ad30493094b5e61be803b475989d51debb09
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055F3,00C055F6,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,f4515f1fe0249b08972897b63c7e62e0db36486f0918d4a986f6cd88f50a699a
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055F7,00C055F9,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055FA,00C055FD,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,9438b9d9b545635be95cf9299e6331aee59f374861f8dec8e43b610cb2c3e2a4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C055FF,00C05601,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05603,00C05605,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05606,00C05609,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0560B,00C05610,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,7bbcbd63a806a061ba544ad90851ad30493094b5e61be803b475989d51debb09
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05613,00C05615,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,59cee1525d826e6337dd015e6e849bff311e2fb07130be1b37f9df1ff99942e5
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05617,00C0561D,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,d988d2931b55cc4338e8efa4adc6575e7ee7169b2cdeeedf7e792dc0be6e6826
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0561F,00C05621,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05623,00C05625,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05626,00C05629,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0562B,00C05630,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,7bbcbd63a806a061ba544ad90851ad30493094b5e61be803b475989d51debb09
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05633,00C05639,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,8af4c9f1351c5b61efec10bd1781291e3071b8ea4053cd8e09d049986302e98c
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0563B,00C0563D,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0563F,00C05641,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05643,00C05645,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05646,00C05649,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0564B,00C05650,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,7bbcbd63a806a061ba544ad90851ad30493094b5e61be803b475989d51debb09
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05653,00C05655,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,46e04d129d7b45d054469ce34e24069a1426b3e34f1b68a3d1bff1e070aee192
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05656,00C0565D,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,540391ca9901908c9ad126e330ba6db1fbcbc8a70092035f663327049e16c39e
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0565E,00C05660,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,46e04d129d7b45d054469ce34e24069a1426b3e34f1b68a3d1bff1e070aee192
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05662,00C05664,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,22b41171273d13ac2bdb0b9625214fb5af003bc49fea9e848491ba5b90fdae77
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05666,00C0566C,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,341a8d52ec6893edfa5ea9f18f159988c392032f0fca0acf8a4d62abcac5a429
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0566E,00C05678,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,eda8928ba4e1444e469891f99bc1bb30883e25e22a27e311dd6e276c27dcf730
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0567A,00C05681,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,89b346da9ae94d0032aea1549259173ac91e6fd16c16e4aa8e7e68874b56288f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05683,00C05689,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,8017775a9457134b6354d58f56a938d1078a6fc460e9e55ce03b184cbd93373f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0568B,00C05691,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,8017775a9457134b6354d58f56a938d1078a6fc460e9e55ce03b184cbd93373f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05693,00C05694,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05697,00C056A1,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,69c4c748b5ed49a276dabb619bfa5f60575f3113e628e13b28843ff4cb9462e0
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056A3,00C056A5,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056A6,00C056A9,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056AB,00C056AC,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056AF,00C056B6,7,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,adaac4b55ddb3a6ab09d09b3b1e43850b9e5ae838a9460152bf064e3ee61ae6a,bd8c05f8cbc20ce0504809e41d8ac710aeb9c21500c9a0d46b6c617c3d8a224c
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056B7,00C056B9,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056BA,00C056BD,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,9438b9d9b545635be95cf9299e6331aee59f374861f8dec8e43b610cb2c3e2a4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056BF,00C056C1,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056C3,00C056C9,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,8017775a9457134b6354d58f56a938d1078a6fc460e9e55ce03b184cbd93373f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056CB,00C056D1,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,8017775a9457134b6354d58f56a938d1078a6fc460e9e55ce03b184cbd93373f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056D3,00C056D8,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,8855508aade16ec573d21e6a485dfd0a7624085c1a14b5ecdd6485de0c6839a4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056DB,00C056E1,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,c4faf390abf0d53bd9b3f61cb193382eaf678c66c3c7e926195dc6255b443aea
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056E3,00C056E5,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056E6,00C056E9,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056EB,00C056EC,1,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,a8100ae6aa1940d0b663bb31cd466142ebbdbd5187131b92d93818987832eb89,6e340b9cffb37a989ca544e6bb780a2c78901d3fb33738768511a30617afa01d
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056EF,00C056F5,6,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ce8bee525d6736e9825261b19a9b51719f9dc4bb728e95cf7067a2142b03b362,c4faf390abf0d53bd9b3f61cb193382eaf678c66c3c7e926195dc6255b443aea
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C056F7,00C05701,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,1daccb4c0e0679697b4fe468e63e83f9661e767c1636406ffe3f2989cbcc98ec
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05703,00C05705,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05706,00C05709,3,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,5ae7e6a42304dc6e4176210b83c43024f99a0bce9a870c3b6d2c95fc8ebfb74c,0e02e07639d0bc01165c41d1e0d24cc231879f8b18e7b50feb78b37b9e7856ef
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0570B,00C05710,5,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,132369a3b7f24fa619785c4e2eee68855f5d46cbe0aaa19eadd0dbc2dd592c39,8855508aade16ec573d21e6a485dfd0a7624085c1a14b5ecdd6485de0c6839a4
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05713,00C0571D,10,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,0083af118d18a63c6bb552f21d0c4ee78741f988ecd319d3cd06cb6c85a68a63,eefda029040da00287a8c1e56b5a5786220a8f700ee50af25176596fcfc1413b
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C0571F,00C05721,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
BETA3_TO_V09B_AND_IDENTICAL_V09C,00C05723,00C05725,2,stage1:dalmoori_clear,font,V09B_EXISTING_FONT,ca2fd00fa001190744c15c317643ab092e7048ce086a243e2be9437c898de1bb,390400374360c53cad1385d026af51c012f7a8aa7cabdaa2cc6e47ea22b5cb0f
